alias,categary_alias,categary_title,latitude,longitude,display_phone,,image_url,,location.address1,location.city,name,phone,price,rating,url
sift-dessert-bar-san-francisco,desserts,Desserts,37.7887276,-122.4341257,(415) 580-3030,,https://s3-media2.fl.yelpcdn.com/bphoto/fgn7z1MyepvSYf0wiTVfRQ/o.jpg,,2411 California St,San Francisco,Sift Dessert Bar,14155803030,$$,4,https://www.yelp.com/biz/sift-dessert-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ty-sandwich-san-francisco,sandwiches,Fast Food,37.720911,-122.4374776,(415) 333-7242,,https://s3-media2.fl.yelpcdn.com/bphoto/xJHQe5tr7yhFOJm2otHrog/o.jpg,,4829 Mission St,San Francisco,Ty Sandwich,14153337242,$,4.5,https://www.yelp.com/biz/ty-sandwich-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
freddies-sandwiches-san-francisco,sandwiches,Fast Food,37.80523682,-122.4103165,(415) 433-2882,,https://s3-media2.fl.yelpcdn.com/bphoto/VQmHeYHeZHd5LNL5Fjb3-g/o.jpg,,300 Francisco St,San Francisco,Freddie's Sandwiches,14154332882,$,4.5,https://www.yelp.com/biz/freddies-sandwiches-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
pho-2000-san-francisco,vietnamese,Vietnamese,37.78388,-122.41787,(415) 474-1188,,https://s3-media1.fl.yelpcdn.com/bphoto/2LnTtM7Fnx9tYyV7Rw04WA/o.jpg,,637 Larkin St,San Francisco,Pho 2000,14154741188,$,4,https://www.yelp.com/biz/pho-2000-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
teaspoon-san-francisco,desserts,Desserts,37.79631597,-122.421976,(415) 872-9245,,https://s3-media4.fl.yelpcdn.com/bphoto/IAmQGfnxE3mZ5LcurUTytw/o.jpg,,2125 Polk St,San Francisco,Teaspoon,14158729245,$,4,https://www.yelp.com/biz/teaspoon-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
abv-san-francisco-2,cocktailbars,Bars,37.7650569,-122.4236097,(415) 400-4748,,https://s3-media4.fl.yelpcdn.com/bphoto/sSAcBTLcg2FictZpSnoXww/o.jpg,,3174 16th St,San Francisco,ABV,14154004748,$$,4,https://www.yelp.com/biz/abv-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bellota-san-francisco,spanish,Spanish,37.772,-122.40526,(415) 430-6580,,https://s3-media3.fl.yelpcdn.com/bphoto/Im0rT7Tu3F9lFW0E9EkWbQ/o.jpg,,888 Brannan St,San Francisco,Bellota,14154306580,$$$,4,https://www.yelp.com/biz/bellota-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
alegrias-san-francisco,spanish,Spanish,37.80027,-122.43481,(415) 929-8888,,https://s3-media3.fl.yelpcdn.com/bphoto/39neA9Ct6ArFw4e8olA9pQ/o.jpg,,2018 Lombard St,San Francisco,Alegrias,14159298888,$$,4,https://www.yelp.com/biz/alegrias-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
fillmore-bakeshop-san-francisco,desserts,Desserts,37.78685562,-122.4333575,(415) 923-0711,,https://s3-media2.fl.yelpcdn.com/bphoto/r5MUioJXPXB4SdEqHac9LQ/o.jpg,,1890 Fillmore St,San Francisco,Fillmore Bakeshop,14159230711,$$,4,https://www.yelp.com/biz/fillmore-bakeshop-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
azucar-lounge-san-francisco-4,lounges,Bars,37.77392,-122.411618,(415) 255-2982,,https://s3-media2.fl.yelpcdn.com/bphoto/19xr4p3lb4_JoDtNyIeNjQ/o.jpg,,299 9th St,San Francisco,Azucar Lounge,14152552982,$$,4,https://www.yelp.com/biz/azucar-lounge-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
golden-star-vietnamese-restaurant-san-francisco,vietnamese,Vietnamese,37.79455058,-122.4057426,(415) 398-1215,,https://s3-media4.fl.yelpcdn.com/bphoto/QgvShVfwMkstAabub2-Mag/o.jpg,,11 Walter U Lum Pl,San Francisco,Golden Star Vietnamese Restaurant,14153981215,$,3.5,https://www.yelp.com/biz/golden-star-vietnamese-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-cheese-steak-shop-san-francisco,sandwiches,Fast Food,37.78558,-122.43963,(415) 346-3712,,https://s3-media4.fl.yelpcdn.com/bphoto/tEvVir4O4A7dgR4W1AmsWQ/o.jpg,,1716 Divisadero St,San Francisco,The Cheese Steak Shop,14153463712,$$,4,https://www.yelp.com/biz/the-cheese-steak-shop-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
54-mint-ristorante-italiano-san-francisco-2,italian,Italian,37.78261001,-122.4079348,(415) 543-5100,,https://s3-media1.fl.yelpcdn.com/bphoto/TQWhLtTTyvDv6SV4Rs-aWg/o.jpg,,16 Mint Plz,San Francisco,54 Mint - Ristorante Italiano,14155435100,$$$,4,https://www.yelp.com/biz/54-mint-ristorante-italiano-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
noeteca-cafe-wine-bar-san-francisco,wine_bars,Bars,37.74453,-122.42407,(415) 824-5524,,https://s3-media1.fl.yelpcdn.com/bphoto/ivTtVXJF8gd7Q0Inv-X0Fg/o.jpg,,1551 Dolores St,San Francisco,Noeteca Wine Bar,14158245524,$$,4.5,https://www.yelp.com/biz/noeteca-cafe-wine-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
roccos-café-san-francisco-3,italian,Italian,37.7759552,-122.4084549,(415) 554-0522,,https://s3-media4.fl.yelpcdn.com/bphoto/ZUGZqVh2HKrEBqFMecZhDg/o.jpg,,1131 Folsom St,San Francisco,Rocco's Café,14155540522,$$,4,https://www.yelp.com/biz/roccos-caf%C3%A9-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tú-lan-san-francisco-4,vietnamese,Vietnamese,37.78188115,-122.4101354,(415) 626-0927,,https://s3-media1.fl.yelpcdn.com/bphoto/PZ4iz4ynlgQ7NPQyWcP2JA/o.jpg,,8 6th St,San Francisco,Tú Lan,14156260927,$,4,https://www.yelp.com/biz/t%C3%BA-lan-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
osha-thai-san-francisco-3,thai,Thai,37.79517962,-122.3958047,(415) 788-6742,,https://s3-media1.fl.yelpcdn.com/bphoto/LjkL3mIpqwXpyS7XcxiJRw/o.jpg,,4 Embarcadero Ctr,San Francisco,Osha Thai,14157886742,$$,3.5,https://www.yelp.com/biz/osha-thai-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
a16-san-francisco-4,italian,Italian,37.79979324,-122.4420547,(415) 771-2216,,https://s3-media3.fl.yelpcdn.com/bphoto/jpc4FYxnZEJzI55Hg0pFNg/o.jpg,,2355 Chestnut St,San Francisco,A16,14157712216,$$$,3.5,https://www.yelp.com/biz/a16-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
wilson-and-wilson-san-francisco,lounges,Bars,37.7859776,-122.4131408,,,https://s3-media1.fl.yelpcdn.com/bphoto/SXZtR_zEGxcdyewSHYN_Dw/o.jpg,,505 Jones St,San Francisco,Wilson & Wilson,,$$$,4.5,https://www.yelp.com/biz/wilson-and-wilson-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
karas-cupcakes-san-francisco,bakeries,Bakeries,37.79980771,-122.441248,(415) 563-2253,,https://s3-media4.fl.yelpcdn.com/bphoto/e4YsQqcHTnsoQC6edIX2NQ/o.jpg,,3249 Scott St,San Francisco,Kara's Cupcakes,14155632253,$$,4,https://www.yelp.com/biz/karas-cupcakes-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
saiwaii-ramen-san-francisco-3,sushi,Japanese,37.76355,-122.48227,(415) 665-7888,,https://s3-media2.fl.yelpcdn.com/bphoto/IN7Pm3HOSDJG8I0ywNoy5g/o.jpg,,2240 Irving St,San Francisco,Saiwaii Ramen,14156657888,$$,3.5,https://www.yelp.com/biz/saiwaii-ramen-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
elephant-sushi-san-francisco,sushi,Japanese,37.798636,-122.4188172,(415) 440-1905,,https://s3-media2.fl.yelpcdn.com/bphoto/xzk7ZMM4q6ewHNFkeDjsXA/o.jpg,,1916 Hyde St,San Francisco,Elephant Sushi,14154401905,$$,4,https://www.yelp.com/biz/elephant-sushi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
green-chile-kitchen-san-francisco,newmexican,Mexican,37.77723543,-122.4418436,(415) 440-9411,,https://s3-media3.fl.yelpcdn.com/bphoto/T3G_yfaoqCJbZulvtJ1ZPQ/o.jpg,,1801 Mcallister St,San Francisco,Green Chile Kitchen,14154409411,$$,3.5,https://www.yelp.com/biz/green-chile-kitchen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
diandas-italian-american-pastry-san-francisco,bakeries,Bakeries,37.75096,-122.41797,(415) 647-5469,,https://s3-media2.fl.yelpcdn.com/bphoto/UAGqc4uBT5vUgB7uugqLvQ/o.jpg,,2883 Mission St,San Francisco,Dianda's Italian American Pastry,14156475469,$$,4,https://www.yelp.com/biz/diandas-italian-american-pastry-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
chouchou-french-bistro-san-francisco,french,French,37.74738,-122.45952,(415) 242-0960,,https://s3-media2.fl.yelpcdn.com/bphoto/TFvYDI1sX6wNp1ssvs7pCQ/o.jpg,,400 Dewey Blvd,San Francisco,ChouChou French Bistro,14152420960,$$$,3.5,https://www.yelp.com/biz/chouchou-french-bistro-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-grove-fillmore-san-francisco,sandwiches,Fast Food,37.78819,-122.43343,(415) 474-1419,,https://s3-media4.fl.yelpcdn.com/bphoto/w7rjAYsAsV0FmCqtU3Kerw/o.jpg,,2016 Fillmore St,San Francisco,The Grove Fillmore,14154741419,$$,3.5,https://www.yelp.com/biz/the-grove-fillmore-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
maven-san-francisco,newamerican,American,37.77205614,-122.4319291,(415) 829-7982,,https://s3-media1.fl.yelpcdn.com/bphoto/GaXLgaJC3hJe-fyP5Ntiqw/o.jpg,,598 Haight St,San Francisco,Maven,14158297982,$$,4,https://www.yelp.com/biz/maven-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
enjoy-vegetarian-restaurant-san-francisco-3,vegetarian,Vegetarian,37.76042557,-122.469101,(415) 682-0826,,https://s3-media4.fl.yelpcdn.com/bphoto/u9bipycPwqrB-UGzH0UXGQ/o.jpg,,754 Kirkham St,San Francisco,Enjoy Vegetarian Restaurant,14156820826,$$,4,https://www.yelp.com/biz/enjoy-vegetarian-restaurant-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
paprika-san-francisco,czech,Czech,37.752362,-122.419099,(415) 375-1477,,https://s3-media1.fl.yelpcdn.com/bphoto/CekaT3i0UdK0UIdBomHshA/o.jpg,,3324 24th St,San Francisco,Paprika,14153751477,$$,4.5,https://www.yelp.com/biz/paprika-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
upcider-san-francisco,gastropubs,Gastropubs,37.78769984,-122.4199247,(415) 966-5730,,https://s3-media1.fl.yelpcdn.com/bphoto/sMU0RLYnDqfTISHDTjVpHA/o.jpg,,1160 Polk St,San Francisco,Upcider,14159665730,$$,4,https://www.yelp.com/biz/upcider-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
osha-thai-restaurant-san-francisco-9,thai,Thai,37.78677,-122.41461,(415) 673-2368,,https://s3-media1.fl.yelpcdn.com/bphoto/GWZo9e5kz8i4aI_TS8J_HA/o.jpg,,696 Geary St,San Francisco,Osha Thai Restaurant,14156732368,$$,3.5,https://www.yelp.com/biz/osha-thai-restaurant-san-francisco-9?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lucky-13-san-francisco,divebars,Bars,37.76714325,-122.4299316,(415) 487-1313,,https://s3-media3.fl.yelpcdn.com/bphoto/6WxaH5rn3oT06l8eeJmBRw/o.jpg,,2140 Market St,San Francisco,Lucky 13,14154871313,$,4,https://www.yelp.com/biz/lucky-13-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
district-san-francisco-san-francisco-3,wine_bars,Bars,37.77861301,-122.3933222,(415) 896-2120,,https://s3-media2.fl.yelpcdn.com/bphoto/7rM07gUmoTmj5Gmyom4u4A/o.jpg,,216 Townsend St,San Francisco,District San Francisco,14158962120,$$,4,https://www.yelp.com/biz/district-san-francisco-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
papito-potrero-hill-san-francisco,mexican,Mexican,37.76233122,-122.3973405,(415) 695-0147,,https://s3-media4.fl.yelpcdn.com/bphoto/5yh_cB3OcTma_7ZHZkbRog/o.jpg,,317 Connecticut St,San Francisco,Papito Potrero Hill,14156950147,$$,4,https://www.yelp.com/biz/papito-potrero-hill-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
rooh-san-francisco,indpak,Indian,37.78130441,-122.3926868,(415) 525-4174,,https://s3-media1.fl.yelpcdn.com/bphoto/Aqx54zQGy-4usrESxqEfdA/o.jpg,,333 Brannan St,San Francisco,ROOH,14155254174,$$$,4,https://www.yelp.com/biz/rooh-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tempest-san-francisco,tradamerican,American,37.78122157,-122.4062799,(415) 495-1863,,https://s3-media3.fl.yelpcdn.com/bphoto/UZ78n5t-RGNGrSvgF6Zc2Q/o.jpg,,431 Natoma St,San Francisco,Tempest,14154951863,$,4,https://www.yelp.com/biz/tempest-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
boogaloos-san-francisco,tradamerican,American,37.75548,-122.42068,(415) 896-4611,,https://s3-media1.fl.yelpcdn.com/bphoto/EQeD2xGzi7_vkLPI_C0N_Q/o.jpg,,3296 22nd St,San Francisco,Boogaloos,14158964611,$$,4,https://www.yelp.com/biz/boogaloos-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
mersea-san-francisco-2,tradamerican,American,37.82257193,-122.3758539,(415) 851-8118,,https://s3-media3.fl.yelpcdn.com/bphoto/4038P2og2dd3jYL4PD87-w/o.jpg,,699 Ave Of The Palms,San Francisco,Mersea,14158518118,$$,4.5,https://www.yelp.com/biz/mersea-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
chambers-san-francisco-3,newamerican,American,37.7831646,-122.4179174,(415) 496-5178,,https://s3-media1.fl.yelpcdn.com/bphoto/oye12LTR8BHm_U1BVok3Qg/o.jpg,,601 Eddy St,San Francisco,Chambers,14154965178,$$,4,https://www.yelp.com/biz/chambers-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
kasa-indian-eatery-san-francisco,indpak,Indian,37.76081848,-122.4329605,(415) 621-6940,,https://s3-media4.fl.yelpcdn.com/bphoto/aGPi9s6oNM5sAvA-9eJBhg/o.jpg,,4001 18th St,San Francisco,Kasa Indian Eatery,14156216940,$,3.5,https://www.yelp.com/biz/kasa-indian-eatery-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
minamoto-kitchoan-san-francisco,desserts,Desserts,37.78846,-122.40294,(415) 989-1645,,https://s3-media3.fl.yelpcdn.com/bphoto/XR8KcvNT3wej14UwOPoMBw/o.jpg,,648 Market St,San Francisco,Minamoto Kitchoan,14159891645,$$$,4.5,https://www.yelp.com/biz/minamoto-kitchoan-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
java-beach-cafe-san-francisco,coffee,Drinks,37.760452,-122.508934,(415) 665-5282,,https://s3-media3.fl.yelpcdn.com/bphoto/tZbJF5eILjLKZFRtcmz4vQ/o.jpg,,1396 La Playa St,San Francisco,Java Beach Cafe,14156655282,$,4,https://www.yelp.com/biz/java-beach-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
daigo-sushi-san-francisco,japanese,Japanese,37.78222,-122.48574,(415) 386-8008,,https://s3-media1.fl.yelpcdn.com/bphoto/d5FIiJRl_XzmtqanePBndA/o.jpg,,2450 Clement St,San Francisco,Daigo Sushi,14153868008,$$,4,https://www.yelp.com/biz/daigo-sushi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1760-san-francisco,newamerican,American,37.79312,-122.4209,(415) 359-1212,,https://s3-media4.fl.yelpcdn.com/bphoto/5a0l30lt79y88moLpotiag/o.jpg,,1760 Polk St,San Francisco,1760,14153591212,$$$,4,https://www.yelp.com/biz/1760-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
iza-ramen-lower-haight-san-francisco,ramen,Japanese,37.7718144,-122.4305515,(415) 926-8173,,https://s3-media4.fl.yelpcdn.com/bphoto/3cQJHU21td4qkIjyEw9Mpg/o.jpg,,237 Fillmore St,San Francisco,Iza Ramen Lower Haight,14159268173,$$,4,https://www.yelp.com/biz/iza-ramen-lower-haight-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
nabe-san-francisco-3,hotpot,Chinese,37.76369301,-122.4663469,(415) 731-2658,,https://s3-media3.fl.yelpcdn.com/bphoto/19WiQoecyxl57YG-zjes6g/o.jpg,,1325 9th Ave,San Francisco,Nabe,14157312658,$$,4,https://www.yelp.com/biz/nabe-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
miss-saigon-san-francisco-2,vietnamese,Vietnamese,37.78071213,-122.4087677,(415) 522-0332,,https://s3-media1.fl.yelpcdn.com/bphoto/N2sateAFf32mx6Zj5xsMXw/o.jpg,,100 6th St,San Francisco,Miss SaiGon,14155220332,$$,4,https://www.yelp.com/biz/miss-saigon-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lous-cafe-san-francisco-2,breakfast_brunch,Breakfast & Brunch,37.743,-122.48241,(415) 682-4083,,https://s3-media4.fl.yelpcdn.com/bphoto/IaaYCecPCCAyo3FzhaWHQQ/o.jpg,,1508 Taraval St,San Francisco,Lou's Cafe,14156824083,$,4.5,https://www.yelp.com/biz/lous-cafe-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cioppinos-san-francisco,italian,Italian,37.80793877,-122.419271,(415) 775-9311,,https://s3-media2.fl.yelpcdn.com/bphoto/ODH70cD6EqVIif8bO4OYkw/o.jpg,,400 Jefferson St,San Francisco,Cioppino's,14157759311,$$,3.5,https://www.yelp.com/biz/cioppinos-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
uji-time-dessert-san-francisco,desserts,Desserts,37.7852847,-122.429177,(628) 444-3003,,https://s3-media3.fl.yelpcdn.com/bphoto/7ov5qvDyJxdH8r-bD7GsPg/o.jpg,,22 Peace Plz,San Francisco,Uji Time Dessert,16284443003,$,4,https://www.yelp.com/biz/uji-time-dessert-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
darwin-cafe-san-francisco,cafes,Cafes,37.7806091,-122.3961443,(415) 800-8668,,https://s3-media1.fl.yelpcdn.com/bphoto/NN8kDnOGrTdjvvgiCKt9ig/o.jpg,,212 Ritch St,San Francisco,Darwin Cafe,14158008668,$$,4,https://www.yelp.com/biz/darwin-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
uva-enoteca-san-francisco,italian,Italian,37.77201399,-122.4315246,(415) 829-2024,,https://s3-media2.fl.yelpcdn.com/bphoto/l6F3KDraH6nAA0VB_LFYcQ/o.jpg,,568 Haight St,San Francisco,Uva Enoteca,14158292024,$$,4,https://www.yelp.com/biz/uva-enoteca-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
jasmine-garden-san-francisco,vietnamese,Vietnamese,37.76783209,-122.4293711,(415) 861-2682,,https://s3-media2.fl.yelpcdn.com/bphoto/8-aLidQXaYXCfBA0H2E1jw/o.jpg,,708 14th St,San Francisco,Jasmine Garden,14158612682,$$,4,https://www.yelp.com/biz/jasmine-garden-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
za-pizza-san-francisco,pizza,Pizza,37.79859052,-122.4190428,(415) 771-3100,,https://s3-media3.fl.yelpcdn.com/bphoto/olCiohzqhS0V9V6sISp-2A/o.jpg,,1919 Hyde St,San Francisco,Za Pizza,14157713100,$,4,https://www.yelp.com/biz/za-pizza-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
la-briciola-san-francisco,italian,Italian,37.78157656,-122.3959223,(415) 512-0300,,https://s3-media4.fl.yelpcdn.com/bphoto/9-DJIvl-chh4ZPl8PcA7Kg/o.jpg,,489 3rd St,San Francisco,La Briciola,14155120300,$$,4,https://www.yelp.com/biz/la-briciola-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
hollow-san-francisco,coffee,Drinks,37.7635812,-122.4734309,(415) 242-4119,,https://s3-media2.fl.yelpcdn.com/bphoto/lG83xbSk5FjNL9JfkCY0FQ/o.jpg,,1435 Irving St,San Francisco,Hollow,14152424119,$,4,https://www.yelp.com/biz/hollow-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
